Noah; Williams; noah.williams@travel-sabre.com; ORD; SLC; UA; 521; Business; oneWay; 2014-01-02; 
James; Hall; james.hall@travel-sabre.com; ATL; CLT; AM; 4735; Economy; oneWay; 2015-07-02; 
James; Hall; james.hall@travel-sabre.com; CLT; ATL; AM; 5374; Economy; oneWay; 2015-07-08; 
James; Hall; james.hall@travel-sabre.com; DFW; PHX; AA; 549; First; roundTrip; 2016-01-10; 2016-01-27
James; Hall; james.hall@travel-sabre.com; ORD; MIA; JJ; 2110; Economy; roundTrip; 2016-03-04; 2016-03-25
James; Hall; james.hall@travel-sabre.com; LAX; IAH; NZ; 9636; Economy; oneWay; 2016-05-10; 
James; Hall; james.hall@travel-sabre.com; IAH; LAX; NZ; 6369; Economy; oneWay; 2016-06-05; 
James; Hall; james.hall@travel-sabre.com; DXB; LHR; QR; 8015; Economy; oneWay; 2016-07-09; 
James; Hall; james.hall@travel-sabre.com; LHR; DXB; QR; 5108; Economy; oneWay; 2016-07-19; 
James; Hall; james.hall@travel-sabre.com; DFW; BOS; BA; 2509; Business; oneWay; 2017-01-07; 
James; Hall; james.hall@travel-sabre.com; BOS; DFW; BA; 9052; Business; oneWay; 2017-01-12; 
James; Hall; james.hall@travel-sabre.com; DXB; LHR; AA; 6418; Economy; roundTrip; 2017-03-05; 2017-03-17

Mason; White; mason.white@travel-sabre.com; ORD; EWR; DL; 5970; First; oneWay; 2016-01-12; 
Mason; White; mason.white@travel-sabre.com; EWR; ORD; DL; 0795; First; oneWay; 2016-01-31; 
Mason; White; mason.white@travel-sabre.com; ORD; PHL; EY; 3503; Premium Economy; oneWay; 2017-01-01; 
Mason; White; mason.white@travel-sabre.com; PHL; ORD; EY; 3053; Premium Economy; oneWay; 2017-01-14; 
Mason; White; mason.white@travel-sabre.com; GRU; CNF; O6; 6156; Premium Economy; roundTrip; 2017-03-04; 2017-03-15

Ava; Lewis; ava.lewis@travel-sabre.com; MUC; TXL; LH; 2050; Premium Economy; roundTrip; 2005-01-12; 2005-02-05
Ava; Lewis; ava.lewis@travel-sabre.com; GRU; CNF; LH; 7386; Business; roundTrip; 2005-03-04; 2005-03-26
Ava; Lewis; ava.lewis@travel-sabre.com; GRU; NVT; UA; 6594; Premium Economy; roundTrip; 2006-01-10; 2006-01-24
Ava; Lewis; ava.lewis@travel-sabre.com; MEL; HBA; VA; 1316; First; roundTrip; 2006-03-07; 2006-04-02
Ava; Lewis; ava.lewis@travel-sabre.com; MEL; SYD; BA; 7440; Premium Economy; oneWay; 2006-05-10; 
Ava; Lewis; ava.lewis@travel-sabre.com; SYD; MEL; BA; 0447; Premium Economy; oneWay; 2006-06-17; 
Ava; Lewis; ava.lewis@travel-sabre.com; MEL; WLG; EK; 5037; Business; oneWay; 2006-07-04; 
Ava; Lewis; ava.lewis@travel-sabre.com; WLG; MEL; EK; 7305; Business; oneWay; 2006-07-23; 
Ava; Lewis; ava.lewis@travel-sabre.com; HKG; KIX; CX; 506; Premium Economy; oneWay; 2006-09-03; 
Ava; Lewis; ava.lewis@travel-sabre.com; DFW; GSO; AA; 3319; First; oneWay; 2007-01-08; 
Ava; Lewis; ava.lewis@travel-sabre.com; GSO; DFW; AA; 9133; First; oneWay; 2007-01-21; 
Ava; Lewis; ava.lewis@travel-sabre.com; LAX; SEA; EK; 3000; Business; roundTrip; 2007-03-07; 2007-03-27
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; EWR; AZ; 3106; Premium Economy; oneWay; 2008-01-10; 
Ava; Lewis; ava.lewis@travel-sabre.com; EWR; ATL; AZ; 6013; Premium Economy; oneWay; 2008-01-17; 
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; IAD; VS; 4498; Economy; oneWay; 2008-03-01; 
Ava; Lewis; ava.lewis@travel-sabre.com; IAD; ATL; VS; 8944; Economy; oneWay; 2008-03-08; 
Ava; Lewis; ava.lewis@travel-sabre.com; PEK; WUH; CZ; 9151; Premium Economy; roundTrip; 2008-05-04; 2008-05-17
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; CMH; VA; 6507; First; roundTrip; 2009-01-01; 2009-01-19
Ava; Lewis; ava.lewis@travel-sabre.com; MUC; FRA; TP; 7641; First; oneWay; 2010-01-02; 
Ava; Lewis; ava.lewis@travel-sabre.com; FRA; MUC; TP; 1467; First; oneWay; 2010-01-15; 
Ava; Lewis; ava.lewis@travel-sabre.com; LHR; ATL; EI; 8927; Business; roundTrip; 2010-03-09; 2010-03-14
Ava; Lewis; ava.lewis@travel-sabre.com; MEL; AKL; QR; 151; Business; oneWay; 2011-01-06; 
Ava; Lewis; ava.lewis@travel-sabre.com; AKL; MEL; QR; 151; Business; oneWay; 2011-02-06; 
Ava; Lewis; ava.lewis@travel-sabre.com; ORD; ELP; AS; 4246; Premium Economy; oneWay; 2011-03-08; 
Ava; Lewis; ava.lewis@travel-sabre.com; ELP; ORD; AS; 6424; Premium Economy; oneWay; 2011-03-15; 
Ava; Lewis; ava.lewis@travel-sabre.com; GRU; CGB; G3; 1420; First; roundTrip; 2012-01-08; 2012-01-19
Ava; Lewis; ava.lewis@travel-sabre.com; ORD; IND; AC; 4372; Economy; oneWay; 2012-03-01; 
Ava; Lewis; ava.lewis@travel-sabre.com; IND; ORD; AC; 2734; Economy; oneWay; 2012-03-14; 
Ava; Lewis; ava.lewis@travel-sabre.com; JNB; LHR; IB; 4727; Economy; roundTrip; 2012-05-03; 2012-05-12
Ava; Lewis; ava.lewis@travel-sabre.com; LHR; EDI; AY; 5961; Premium Economy; roundTrip; 2013-01-03; 2013-01-21
Ava; Lewis; ava.lewis@travel-sabre.com; HKG; BNE; AY; 5107; Premium Economy; roundTrip; 2013-03-02; 2013-03-20
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; BHX; KE; 6833; Economy; roundTrip; 2013-05-09; 2013-05-12
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; DEN; AR; 7040; Economy; oneWay; 2013-07-10; 
Ava; Lewis; ava.lewis@travel-sabre.com; DEN; ATL; AR; 0407; Economy; oneWay; 2013-07-27; 
Ava; Lewis; ava.lewis@travel-sabre.com; GRU; GIG; AC; 9818; First; roundTrip; 2013-09-04; 2013-09-22
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; MSP; AM; 5464; First; oneWay; 2014-01-12; 
Ava; Lewis; ava.lewis@travel-sabre.com; MSP; ATL; AM; 4645; First; oneWay; 2014-01-17; 
Ava; Lewis; ava.lewis@travel-sabre.com; DXB; YYZ; MH; 4603; Business; roundTrip; 2014-03-09; 2014-03-21
Ava; Lewis; ava.lewis@travel-sabre.com; DXB; DME; EK; 131; Economy; roundTrip; 2014-05-05; 2014-05-20
Ava; Lewis; ava.lewis@travel-sabre.com; DFW; DSM; AA; 2226; First; oneWay; 2014-07-06; 
Ava; Lewis; ava.lewis@travel-sabre.com; DSM; DFW; AA; 6222; First; oneWay; 2014-07-13; 
Ava; Lewis; ava.lewis@travel-sabre.com; LHR; ARN; AC; 9939; First; roundTrip; 2014-09-06; 2014-09-15
Ava; Lewis; ava.lewis@travel-sabre.com; DFW; IND; QR; 4763; First; roundTrip; 2015-01-04; 2015-01-17
Ava; Lewis; ava.lewis@travel-sabre.com; LHR; DEN; AY; 5419; Economy; oneWay; 2015-03-04; 
Ava; Lewis; ava.lewis@travel-sabre.com; ATL; TUL; DL; 807; Premium Economy; oneWay; 2015-05-09; 
Ava; Lewis; ava.lewis@travel-sabre.com; TUL; ATL; DL; 708; Premium Economy; oneWay; 2015-05-17; 
Ava; Lewis; ava.lewis@travel-sabre.com; MEL; BNE; DL; 7294; Business; roundTrip; 2016-01-05; 2016-01-14
Ava; Lewis; ava.lewis@travel-sabre.com; GRU; MVD; DL; 6901; Business; oneWay; 2016-03-01; 
Ava; Lewis; ava.lewis@travel-sabre.com; MVD; GRU; DL; 1096; Business; oneWay; 2016-03-06; 
Ava; Lewis; ava.lewis@travel-sabre.com; PEK; DLC; NZ; 3937; Economy; oneWay; 2017-01-03; 
Ava; Lewis; ava.lewis@travel-sabre.com; DLC; PEK; NZ; 7393; Economy; oneWay; 2017-01-28; 
Ava; Lewis; ava.lewis@travel-sabre.com; ORD; IND; EY; 3161; Economy; oneWay; 2017-03-06; 

Olivia; Miller; olivia.miller@travel-sabre.com; MUC; DUS; LH; 2022; Economy; roundTrip; 2005-01-12; 2005-02-04
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; SYD; QR; 400; Business; oneWay; 2005-03-07; 
Olivia; Miller; olivia.miller@travel-sabre.com; SYD; MEL; QR; 004; Business; oneWay; 2005-04-02; 
Olivia; Miller; olivia.miller@travel-sabre.com; DFW; SGF; AS; 4506; Business; roundTrip; 2006-01-04; 2006-01-17
Olivia; Miller; olivia.miller@travel-sabre.com; GRU; AEP; LA; 7869; Premium Economy; oneWay; 2007-01-04; 
Olivia; Miller; olivia.miller@travel-sabre.com; AEP; GRU; LA; 9687; Premium Economy; oneWay; 2007-01-19; 
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; SFO; SQ; 1429; First; roundTrip; 2007-03-05; 2007-03-16
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; LST; NZ; 7440; Economy; roundTrip; 2007-05-11; 2007-05-19
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; XLS; JJ; 2863; Business; oneWay; 2007-06-30; 
Olivia; Miller; olivia.miller@travel-sabre.com; XLS; LHR; JJ; 3682; Business; oneWay; 2007-07-21; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; ABZ; IB; 7570; Premium Economy; oneWay; 2007-09-09; 
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; SJD; AM; 8356; Premium Economy; oneWay; 2007-11-05; 
Olivia; Miller; olivia.miller@travel-sabre.com; SJD; LAX; AM; 6538; Premium Economy; oneWay; 2007-11-19; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; DUB; EY; 7998; Business; oneWay; 2008-01-05; 
Olivia; Miller; olivia.miller@travel-sabre.com; DUB; LHR; EY; 8997; Business; oneWay; 2008-01-30; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; NCL; AA; 6349; Economy; roundTrip; 2008-03-02; 2008-03-15
Olivia; Miller; olivia.miller@travel-sabre.com; DFW; TUS; JL; 7426; Premium Economy; oneWay; 2008-05-06; 
Olivia; Miller; olivia.miller@travel-sabre.com; TUS; DFW; JL; 6247; Premium Economy; oneWay; 2008-05-16; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; EDI; AY; 5965; Business; oneWay; 2009-01-04; 
Olivia; Miller; olivia.miller@travel-sabre.com; MUC; OSL; LH; 2456; Economy; roundTrip; 2010-01-04; 2010-01-12
Olivia; Miller; olivia.miller@travel-sabre.com; JNB; DUR; JJ; 6336; Business; oneWay; 2010-03-07; 
Olivia; Miller; olivia.miller@travel-sabre.com; GRU; MAO; TP; 5914; First; oneWay; 2010-05-10; 
Olivia; Miller; olivia.miller@travel-sabre.com; MAO; GRU; TP; 4195; First; oneWay; 2010-05-21; 
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; BNE; QR; 5440; Premium Economy; roundTrip; 2010-07-05; 2010-07-10
Olivia; Miller; olivia.miller@travel-sabre.com; DXB; KUL; EK; 342; Business; oneWay; 2010-08-29; 
Olivia; Miller; olivia.miller@travel-sabre.com; KUL; DXB; EK; 243; Business; oneWay; 2010-09-05; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; JNB; AA; 6445; First; roundTrip; 2010-10-29; 2010-11-15
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; BWI; EI; 8929; Economy; oneWay; 2011-01-10; 
Olivia; Miller; olivia.miller@travel-sabre.com; BWI; LHR; EI; 9298; Economy; oneWay; 2011-02-05; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; MAD; LA; 5487; Premium Economy; roundTrip; 2011-03-10; 2011-03-13
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; DFW; DL; 1299; First; oneWay; 2011-05-01; 
Olivia; Miller; olivia.miller@travel-sabre.com; DFW; LAX; DL; 9921; First; oneWay; 2011-05-13; 
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; HBA; EY; 6673; Business; oneWay; 2011-07-04; 
Olivia; Miller; olivia.miller@travel-sabre.com; HBA; MEL; EY; 3766; Business; oneWay; 2011-07-14; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; ATL; IB; 4647; Premium Economy; oneWay; 2011-09-01; 
Olivia; Miller; olivia.miller@travel-sabre.com; ATL; LHR; IB; 7464; Premium Economy; oneWay; 2011-09-11; 
Olivia; Miller; olivia.miller@travel-sabre.com; ATL; DEN; AF; 2174; Premium Economy; oneWay; 2011-11-07; 
Olivia; Miller; olivia.miller@travel-sabre.com; DEN; ATL; AF; 4712; Premium Economy; oneWay; 2011-11-24; 
Olivia; Miller; olivia.miller@travel-sabre.com; ORD; MSP; QR; 4917; Premium Economy; oneWay; 2012-01-09; 
Olivia; Miller; olivia.miller@travel-sabre.com; MSP; ORD; QR; 7194; Premium Economy; oneWay; 2012-01-12; 
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; ATL; DL; 2222; First; roundTrip; 2013-01-02; 2013-01-07
Olivia; Miller; olivia.miller@travel-sabre.com; GRU; GIG; O6; 6152; Premium Economy; roundTrip; 2013-03-03; 2013-03-09
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; PER; SA; 7255; Business; roundTrip; 2013-05-12; 2013-05-30
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; SLC; VS; 3172; Business; oneWay; 2013-07-03; 
Olivia; Miller; olivia.miller@travel-sabre.com; SLC; LAX; VS; 2713; Business; oneWay; 2013-07-17; 
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; BNE; VA; 333; Business; roundTrip; 2014-01-01; 2014-01-24
Olivia; Miller; olivia.miller@travel-sabre.com; ATL; SEA; G3; 8130; Business; roundTrip; 2014-03-02; 2014-03-11
Olivia; Miller; olivia.miller@travel-sabre.com; ORD; EWR; AS; 6480; Business; oneWay; 2014-05-06; 
Olivia; Miller; olivia.miller@travel-sabre.com; EWR; ORD; AS; 0846; Business; oneWay; 2014-05-10; 
Olivia; Miller; olivia.miller@travel-sabre.com; ATL; IND; VA; 6560; Premium Economy; oneWay; 2014-06-30; 
Olivia; Miller; olivia.miller@travel-sabre.com; IND; ATL; VA; 0656; Premium Economy; oneWay; 2014-07-08; 
Olivia; Miller; olivia.miller@travel-sabre.com; DFW; SFO; JL; 7543; First; roundTrip; 2014-08-30; 2014-10-04
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; SJC; AA; 6177; Premium Economy; oneWay; 2015-01-01; 
Olivia; Miller; olivia.miller@travel-sabre.com; SJC; LHR; AA; 7716; Premium Economy; oneWay; 2015-01-07; 
Olivia; Miller; olivia.miller@travel-sabre.com; PVG; PEK; DL; 6469; Premium Economy; oneWay; 2016-01-02; 
Olivia; Miller; olivia.miller@travel-sabre.com; PEK; PVG; DL; 9646; Premium Economy; oneWay; 2016-01-15; 
Olivia; Miller; olivia.miller@travel-sabre.com; LHR; DUB; BA; 5969; First; oneWay; 2016-03-11; 
Olivia; Miller; olivia.miller@travel-sabre.com; DUB; LHR; BA; 9695; First; oneWay; 2016-03-14; 
Olivia; Miller; olivia.miller@travel-sabre.com; ORD; EWR; AS; 8208; Business; oneWay; 2016-05-04; 
Olivia; Miller; olivia.miller@travel-sabre.com; EWR; ORD; AS; 8028; Business; oneWay; 2016-05-31; 
Olivia; Miller; olivia.miller@travel-sabre.com; DXB; ZRH; EK; 87; Economy; roundTrip; 2016-07-02; 2016-07-13
Olivia; Miller; olivia.miller@travel-sabre.com; MEL; SYD; QR; 410; Economy; roundTrip; 2016-09-01; 2016-09-22
Olivia; Miller; olivia.miller@travel-sabre.com; LAX; HNL; KE; 7852; Business; oneWay; 2016-11-01; 
Olivia; Miller; olivia.miller@travel-sabre.com; HNL; LAX; KE; 2587; Business; oneWay; 2016-11-09; 
Olivia; Miller; olivia.miller@travel-sabre.com; MUC; TXL; AB; 6206; Economy; roundTrip; 2017-01-07; 2017-01-12
Olivia; Miller; olivia.miller@travel-sabre.com; JNB; ZRH; SA; 7242; First; roundTrip; 2017-03-06; 2017-04-12
Olivia; Miller; olivia.miller@travel-sabre.com; DXB; JED; EK; 805; Business; roundTrip; 2017-05-04; 2017-05-09
Olivia; Miller; olivia.miller@travel-sabre.com; DXB; BEY; EK; 955; First; roundTrip; 2017-06-30; 2017-07-03

Elijah; Lewis; elijah.lewis@travel-sabre.com; MEL; CBR; SQ; 6564; Premium Economy; roundTrip; 2004-01-01; 2004-01-07
Elijah; Lewis; elijah.lewis@travel-sabre.com; LAX; MEX; AM; 645; Economy; roundTrip; 2004-01-14; 2004-01-18
Elijah; Lewis; elijah.lewis@travel-sabre.com; PVG; PEK; DL; 6469; Business; oneWay; 2004-01-25; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; PEK; PVG; DL; 9646; Business; oneWay; 2004-01-29; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; CUN; AM; 5319; First; roundTrip; 2004-02-07; 2004-02-11
Elijah; Lewis; elijah.lewis@travel-sabre.com; DXB; BRU; QR; 8183; Premium Economy; roundTrip; 2004-02-19; 2004-02-22
Elijah; Lewis; elijah.lewis@travel-sabre.com; LHR; FCO; EY; 2914; First; oneWay; 2004-03-02; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; FCO; LHR; EY; 4192; First; oneWay; 2004-03-05; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; MUC; CDG; 9W; 6886; Premium Economy; oneWay; 2004-03-13; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; CDG; MUC; 9W; 6886; Premium Economy; oneWay; 2004-03-20; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; DEN; WN; 2857; Business; roundTrip; 2004-03-26; 2004-03-29
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; SYR; AC; 2418; Business; roundTrip; 2004-04-06; 2004-04-09
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; SFO; AA; 349; Business; roundTrip; 2004-04-18; 2004-04-24
Elijah; Lewis; elijah.lewis@travel-sabre.com; JNB; CPT; SA; 317; First; oneWay; 2004-04-30; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; CPT; JNB; SA; 713; First; oneWay; 2004-05-03; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; LAX; TUS; VA; 6425; First; roundTrip; 2004-05-12; 2004-05-16
Elijah; Lewis; elijah.lewis@travel-sabre.com; LHR; BEY; BA; 149; Economy; roundTrip; 2004-05-24; 2004-05-27
Elijah; Lewis; elijah.lewis@travel-sabre.com; LHR; OSL; SK; 810; Business; oneWay; 2004-06-05; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; OSL; LHR; SK; 018; Business; oneWay; 2004-06-08; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; LIT; BA; 6720; Economy; oneWay; 2004-06-18; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; LIT; DFW; BA; 0276; Economy; oneWay; 2004-06-21; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; BWI; AA; 2361; First; roundTrip; 2004-06-29; 2004-07-03
Elijah; Lewis; elijah.lewis@travel-sabre.com; HKG; HND; NZ; 4148; Economy; oneWay; 2004-07-12; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; HND; HKG; NZ; 8414; Economy; oneWay; 2004-07-15; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRU; SAL; EK; 3637; Economy; roundTrip; 2004-07-23; 2004-07-29
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; ALB; AM; 5048; Economy; oneWay; 2004-08-05; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ALB; ATL; AM; 8405; Economy; oneWay; 2004-08-08; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; LAX; DFW; AA; 70; First; roundTrip; 2004-08-17; 2004-08-21
Elijah; Lewis; elijah.lewis@travel-sabre.com; HKG; PVG; CX; 5894; First; oneWay; 2005-01-01; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; PVG; HKG; CX; 4985; First; oneWay; 2005-01-04; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; MIA; KL; 5480; First; roundTrip; 2005-01-14; 2005-01-20
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRU; AEP; JJ; 8010; Economy; roundTrip; 2005-01-26; 2005-01-30
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRU; GIG; AC; 9836; Business; roundTrip; 2005-02-07; 2005-02-12
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; GRR; UA; 3864; First; oneWay; 2005-02-18; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRR; ORD; UA; 4683; First; oneWay; 2005-02-22; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRU; SAL; AC; 2218; Business; oneWay; 2005-03-02; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; SAL; GRU; AC; 8122; Business; oneWay; 2005-03-06; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; STL; AM; 4261; Economy; oneWay; 2005-03-14; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; STL; ATL; AM; 1624; Economy; oneWay; 2005-03-21; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; PHX; AA; 711; First; roundTrip; 2005-03-27; 2005-03-30
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; CLT; DL; 2251; Economy; oneWay; 2005-04-08; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; CLT; ATL; DL; 1522; Economy; oneWay; 2005-04-13; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ATL; EWR; VS; 2123; Premium Economy; roundTrip; 2005-04-19; 2005-04-24
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; DAY; JL; 7654; Business; roundTrip; 2005-05-01; 2005-05-06
Elijah; Lewis; elijah.lewis@travel-sabre.com; WAW; MUC; LH; 1615; Premium Economy; oneWay; 2005-05-13; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; MUC; WAW; LH; 5161; Premium Economy; oneWay; 2005-05-20; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; HND; BKK; AC; 6273; Economy; oneWay; 2005-05-26; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; BKK; HND; AC; 3726; Economy; oneWay; 2005-06-01; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; SAN; AS; 6701; Premium Economy; oneWay; 2005-06-06; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; SAN; DFW; AS; 1076; Premium Economy; oneWay; 2005-06-12; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; LHR; EWR; AA; 6152; Economy; oneWay; 2005-06-18; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; EWR; LHR; AA; 2516; Economy; oneWay; 2005-06-22; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; MUC; HAJ; TP; 7816; Business; roundTrip; 2005-07-01; 2005-07-04
Elijah; Lewis; elijah.lewis@travel-sabre.com; GRU; POA; KL; 9487; Business; roundTrip; 2005-07-12; 2005-07-15
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; RIC; EY; 3047; Premium Economy; oneWay; 2006-01-01; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; RIC; ORD; EY; 7403; Premium Economy; oneWay; 2006-01-05; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; BWI; UA; 307; First; roundTrip; 2006-01-13; 2006-01-17
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; SJD; AA; 1117; Business; roundTrip; 2006-01-25; 2006-01-28
Elijah; Lewis; elijah.lewis@travel-sabre.com; HKG; CTU; CA; 412; Premium Economy; oneWay; 2006-02-07; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; CTU; HKG; CA; 214; Premium Economy; oneWay; 2006-02-10; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; DFW; LAX; KE; 7254; Premium Economy; roundTrip; 2006-02-18; 2006-02-22
Elijah; Lewis; elijah.lewis@travel-sabre.com; LHR; HAM; CX; 7155; Economy; oneWay; 2006-03-03; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; HAM; LHR; CX; 5517; Economy; oneWay; 2006-03-06; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; ORD; SFO; JL; 7549; Business; oneWay; 2007-01-01; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; SFO; ORD; JL; 9457; Business; oneWay; 2007-01-05; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; HND; SIN; SQ; 5905; Economy; oneWay; 2007-01-13; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; SIN; HND; SQ; 5095; Economy; oneWay; 2007-01-19; 
Elijah; Lewis; elijah.lewis@travel-sabre.com; MEL; DRW; QR; 838; Premium Economy; roundTrip; 2008-01-01; 2008-01-06
Elijah; Lewis; elijah.lewis@travel-sabre.com; LAX; ATL; VA; 6601; Premium Economy; roundTrip; 2008-01-14; 2008-01-17
